Time (sec),Load of Online Machines(%), Lowest Load(%), Highest Load(%), # of Requests,Powered BED Count,Group Power(w),Active BED Count,S3 Powered Count,Online BED Count,Group Power Factor (%),Average CPU Core Temp. (°c), Hottest CPU Core Temp. (°c),WC Average CPU Core Temp (°c), WC Hottest CPU Core Temp (°c),Capacity Used(%),I/O Load of Online Machines(%),I/O Capacity Used(%), # Batch Jobs
262.4,58.51,17.06,67.42,0,44,7176,41,0,41,0.718923,55,64,0,2810179280,0,0,0,0
263.4,58.74,14.68,64.57,0,44,7166,41,0,41,0.718615,55,65,0,2810179280,0,0,0,0
264.4,59.48,15.13,65.23,0,44,7198,41,0,41,0.719231,55,65,0,2810179280,0,0,0,0
265.4,57.27,0.46,63.75,0,48,7301,42,0,42,0.722727,54,65,0,2810179280,0,0,0,0
266.4,58.32,7.41,65.36,0,48,7301,42,0,42,0.722424,54,65,0,2810179280,0,0,0,0
267.4,57.46,5.63,65.43,0,48,7305,42,0,42,0.723333,54,65,0,2810179280,0,0,0,0
268.4,58.38,11.04,65.47,0,48,7336,42,0,42,0.722576,54,65,0,2810179280,0,0,0,0
269.4,58.02,12.48,65.17,0,48,7336,42,0,42,0.722576,54,65,0,2810179280,0,0,0,0
270.4,58.59,12.57,66.72,0,48,7336,42,0,42,0.722576,54,65,0,2810179280,0,0,0,0
271.4,58.26,1.16,65.86,0,48,7583,42,0,42,0.761515,54,65,0,2810179280,0,0,0,0
272.4,58.46,12.39,65.02,0,48,7567,42,0,42,0.760909,55,65,0,2810179280,0,0,0,0
273.4,58.39,14.78,63.81,0,48,7574,42,0,42,0.765606,55,65,0,2810179280,0,0,0,0
274.4,58.05,13.93,65.92,0,48,7578,42,0,42,0.765152,55,65,0,2810179280,0,0,0,0
275.4,58.37,14.51,64.42,0,48,7724,42,0,42,0.767121,55,65,0,2810179280,0,0,0,0
276.4,58.63,15.09,65.16,0,48,7804,42,0,42,0.767727,55,65,0,2810179280,0,0,0,0
277.4,58.22,14.36,63.32,0,48,7804,42,0,42,0.767727,55,66,0,2810179280,0,0,0,0
278.4,58.59,14.34,65.15,0,48,7808,42,0,42,0.76803,55,66,0,2810179280,0,0,0,0
279.4,57.97,16.18,64.5,0,48,7860,42,0,42,0.768182,55,66,0,2810179280,0,0,0,0
280.4,58.74,14.76,66.3,0,48,7860,42,0,42,0.768182,55,66,0,2810179280,0,0,0,0
281.4,58.25,15.12,66.28,0,48,7858,42,0,42,0.768333,55,66,0,2810179280,0,0,0,0
282.4,58.28,14.56,64.23,0,48,7878,42,0,42,0.76803,55,66,0,2810179280,0,0,0,0
283.4,58.27,14.62,66.49,0,48,7900,42,0,42,0.768939,55,66,0,2810179280,0,0,0,0
284.4,58.87,14.85,66.3,0,48,7884,42,0,42,0.768939,55,66,0,2810179280,0,0,0,0
285.4,58.21,15.42,67.45,0,48,7873,42,0,42,0.769091,55,66,0,2810179280,0,0,0,0
286.4,57.06,0.42,65.18,0,52,7973,43,0,43,0.771791,55,66,0,2810179280,0,0,0,0
287.4,56.48,0.41,65.5,0,52,7961,43,0,43,0.771642,55,66,0,2810179280,0,0,0,0
288.4,57.5,0.42,65.13,0,52,7970,43,0,43,0.77194,55,66,0,2810179280,0,0,0,0
289.4,56.65,10.17,63.74,0,52,7983,43,0,43,0.77194,55,66,0,2810179280,0,0,0,0
290.4,57.24,13.53,64.01,0,52,7983,43,0,43,0.771791,55,66,0,2810179280,0,0,0,0
291.4,56.5,12.26,63.71,0,52,7990,43,0,43,0.784328,55,66,0,2810179280,0,0,0,0
292.4,57.46,14.86,64.54,0,52,8115,43,0,43,0.798358,55,66,0,2810179280,0,0,0,0
293.4,56.91,13.03,64.64,0,52,8115,43,0,43,0.798358,55,66,0,2810179280,0,0,0,0
294.4,57.38,15.28,66.67,0,52,8115,43,0,43,0.798358,55,66,0,2810179280,0,0,0,0
295.4,56.81,12.53,65.71,0,52,8422,43,0,43,0.810299,55,66,0,2810179280,0,0,0,0
296.4,57.41,15.3,65.41,0,52,8412,43,0,43,0.811045,55,67,0,2810179280,0,0,0,0
297.4,57.24,13.53,64.99,0,52,8412,43,0,43,0.811045,55,67,0,2810179280,0,0,0,0
298.4,56.93,13.03,64.23,0,52,8413,43,0,43,0.811194,55,67,0,2810179280,0,0,0,0
299.4,57.35,14.95,65.82,0,52,8399,43,0,43,0.810299,55,67,0,2810179280,0,0,0,0
300.4,56.67,11.95,64.3,0,52,8468,43,0,43,0.81209,55,66,0,2810179280,0,0,0,0
301.4,57.58,13.98,64.89,0,52,8468,43,0,43,0.81209,55,66,0,2810179280,0,0,0,0
302.4,56.75,14.35,66.58,0,52,8471,43,0,43,0.81194,55,67,0,2810179280,0,0,0,0
303.4,57.62,14.62,66.65,0,52,8511,43,0,43,0.81194,55,67,0,2810179280,0,0,0,0
304.4,56.45,15.19,64.72,0,52,8511,43,0,43,0.81194,55,67,0,2810179280,0,0,0,0
305.4,57.39,13.36,65.85,0,52,8511,43,0,43,0.81194,55,67,0,2810179280,0,0,0,0
306.4,56.68,14.14,66.03,0,52,8508,43,0,43,0.81209,56,67,0,2810179280,0,0,0,0
307.4,57.51,15.45,64.72,0,52,8508,43,0,43,0.81209,56,67,0,2810179280,0,0,0,0
308.4,56.97,13.31,66.78,0,52,8485,43,0,43,0.81194,56,67,0,2810179280,0,0,0,0
309.4,57.27,14.93,66.2,0,52,8486,43,0,43,0.812239,56,67,0,2810179280,0,0,0,0
310.4,57.22,13.18,66.14,0,52,8484,43,0,43,0.81194,56,67,0,2810179280,0,0,0,0
311.4,57.08,14.51,64.95,0,52,8474,43,0,43,0.811791,56,68,0,2810179280,0,0,0,0
312.4,56.86,15.44,64.32,0,52,8462,43,0,43,0.81209,56,68,0,2810179280,0,0,0,0
313.4,57.08,14.34,64.81,0,52,8455,43,0,43,0.81209,56,67,0,2810179280,0,0,0,0
314.4,57.13,14.44,64.67,0,52,8453,43,0,43,0.81194,56,68,0,2810179280,0,0,0,0
315.4,56.83,15.2,63.86,0,52,8453,43,0,43,0.81194,56,68,0,2810179280,0,0,0,0
316.4,57.06,14.18,63.99,0,52,8453,43,0,43,0.81194,56,67,0,2810179280,0,0,0,0
317.4,57.11,14.6,64.34,0,52,8473,43,0,43,0.81209,56,68,0,2810179280,0,0,0,0
318.4,56.97,14.88,63.7,0,52,8473,43,0,43,0.81209,56,68,0,2810179280,0,0,0,0
319.4,57,12.9,64.02,0,52,8505,43,0,43,0.812687,56,68,0,2810179280,0,0,0,0
320.4,56.83,14.02,63.2,0,52,8496,43,0,43,0.812985,56,67,0,2810179280,0,0,0,0
321.4,56.84,13.7,64.01,0,52,8519,43,0,43,0.813433,56,67,0,2810179280,0,0,0,0
322.4,56.7,13.04,64.4,0,52,8516,43,0,43,0.813134,56,68,0,2810179280,0,0,0,0
323.4,56.88,14.67,64.86,0,52,8518,43,0,43,0.813731,56,68,0,2810179280,0,0,0,0
324.4,57.19,14.33,64.96,0,52,8497,43,0,43,0.81209,56,68,0,2810179280,0,0,0,0
325.4,56.69,15.74,64.94,0,52,8501,43,0,43,0.81209,56,68,0,2810179280,0,0,0,0
326.4,56.93,13.56,64.83,0,52,8501,43,0,43,0.81209,56,68,0,2810179280,0,0,0,0
327.4,56.96,16.06,63.5,0,52,8488,43,0,43,0.81194,56,68,0,2810179280,0,0,0,0
328.4,56.98,14.51,63.78,0,52,8490,43,0,43,0.812388,56,68,0,2810179280,0,0,0,0
329.4,56.62,13.85,65.43,0,52,8490,43,0,43,0.812388,56,68,0,2810179280,0,0,0,0
330.5,57.51,14.77,66.54,0,52,8486,43,0,43,0.812388,56,68,0,2810179280,0,0,0,0
331.5,56.35,13.91,65.11,0,52,8478,43,0,43,0.807164,56,68,0,2810179280,0,0,0,0
332.5,56.98,12.64,63.55,0,52,8470,43,0,43,0.806567,56,68,0,2810179280,0,0,0,0
333.5,56.38,15.17,64.44,0,52,8482,43,0,43,0.80597,56,68,0,2810179280,0,0,0,0
334.5,57.19,11.77,65.15,0,52,8482,43,0,43,0.80597,56,68,0,2810179280,0,0,0,0
335.5,56.23,12.78,63.45,0,52,8472,43,0,43,0.811493,57,68,0,2810179280,0,0,0,0
336.5,56.71,14.43,63.29,0,52,8479,43,0,43,0.811642,57,68,0,2810179280,0,0,0,0
337.5,55.95,12.92,64.12,0,52,8477,43,0,43,0.81209,57,68,0,2810179280,0,0,0,0
338.5,56.87,14.09,64.81,0,52,8481,43,0,43,0.81194,57,68,0,2810179280,0,0,0,0
339.5,55.58,14.23,62.81,0,52,8481,43,0,43,0.81194,57,68,0,2810179280,0,0,0,0
340.5,56.54,14.49,63.94,0,52,8472,43,0,43,0.812687,57,68,0,2810179280,0,0,0,0
341.5,55.34,13.69,63.34,0,52,8458,43,0,43,0.812537,57,68,0,2810179280,0,0,0,0
342.5,56.49,13.93,63.74,0,52,8458,43,0,43,0.812537,57,69,0,2810179280,0,0,0,0
343.5,55.33,13.35,62.72,0,52,8459,43,0,43,0.813134,57,69,0,2810179280,0,0,0,0
344.5,56.21,13.29,64.86,0,52,8448,43,0,43,0.81209,57,69,0,2810179280,0,0,0,0
345.5,55.2,14.47,65.86,0,52,8441,43,0,43,0.811493,57,69,0,2810179280,0,0,0,0
346.5,55.65,11.56,64.17,0,52,8440,43,0,43,0.811045,57,69,0,2810179280,0,0,0,0
347.5,55.21,11.41,64.99,0,52,8440,43,0,43,0.811045,57,68,0,2810179280,0,0,0,0
348.5,55.41,14.61,64.5,0,52,8448,43,0,43,0.812239,57,69,0,2810179280,0,0,0,0
349.5,55.24,12.33,66.64,0,52,8456,43,0,43,0.81209,57,69,0,2810179280,0,0,0,0
350.5,55.43,12.74,64.56,0,52,8456,43,0,43,0.81209,57,69,0,2810179280,0,0,0,0
351.5,54.82,14.07,61.76,0,52,8457,43,0,43,0.812239,57,69,0,2810179280,0,0,0,0
352.5,55.33,13.03,64.15,0,52,8411,43,0,43,0.81194,57,69,0,2810179280,0,0,0,0
353.5,54.44,14.85,66.11,0,52,8411,43,0,43,0.81194,57,69,0,2810179280,0,0,0,0
354.5,54.78,14.99,63.18,0,52,8411,43,0,43,0.81194,57,69,0,2810179280,0,0,0,0
355.5,54.41,12.93,63.71,0,52,8411,43,0,43,0.81194,57,69,0,2810179280,0,0,0,0
356.5,54.91,14.97,63.87,0,52,8442,43,0,43,0.811642,57,69,0,2810179280,0,0,0,0
357.5,53.9,15.11,63.2,0,52,8424,43,0,43,0.81194,57,70,0,2810179280,0,0,0,0
358.5,55,15.53,66.89,0,52,8428,43,0,43,0.811642,57,70,0,2810179280,0,0,0,0
359.5,54.4,15.39,64.84,0,52,8414,43,0,43,0.811642,57,70,0,2810179280,0,0,0,0
360.5,54.43,13.14,63.29,0,52,8405,43,0,43,0.811791,57,69,0,2810179280,0,0,0,0
361.5,54.36,12.58,63.45,0,52,8405,43,0,43,0.811791,57,69,0,2810179280,0,0,0,0
362.5,54.49,14.06,63.6,0,52,8392,43,0,43,0.81209,57,70,0,2810179280,0,0,0,0
363.5,53.57,12.54,62.52,0,52,8407,43,0,43,0.81194,57,70,0,2810179280,0,0,0,0
364.5,54.22,13.09,64.61,0,52,8411,43,0,43,0.811642,57,70,0,2810179280,0,0,0,0
365.5,53.42,12.4,62.45,0,52,8427,43,0,43,0.810597,57,70,0,2810179280,0,0,0,0
366.5,53.72,12.06,64.06,0,52,8415,43,0,43,0.811045,57,70,0,2810179280,0,0,0,0
367.5,56.42,51,61.5,0,52,8014,39,0,40,0.803906,58,70,0,2810179280,0,0,0,0
368.5,58.25,51.81,63.94,0,52,7961,39,0,40,0.805156,59,70,0,2810179280,0,0,0,0
369.5,58.39,53.79,63.06,0,52,7961,39,0,40,0.805156,59,69,0,2810179280,0,0,0,0
370.5,58.52,55,64.76,0,52,7942,39,0,40,0.805156,59,69,0,2810179280,0,0,0,0
371.5,57.84,53.14,63.38,0,52,7942,39,0,40,0.805156,59,70,0,2810179280,0,0,0,0
372.5,58.84,53.96,66.75,0,52,7945,39,0,40,0.803594,59,70,0,2810179280,0,0,0,0
373.5,57.43,52.92,63.86,0,52,7939,39,0,40,0.803594,59,70,0,2810179280,0,0,0,0
374.5,58.71,53.18,65.1,0,52,7939,39,0,40,0.803594,59,70,0,2810179280,0,0,0,0
375.5,57.39,52.44,63.01,0,52,7939,39,0,40,0.803594,59,70,0,2810179280,0,0,0,0
376.5,58.58,53.99,64.35,0,52,7905,39,0,40,0.802813,59,70,0,2810179280,0,0,0,0
377.5,57.33,52.6,62.69,0,52,7927,39,0,40,0.802969,59,70,0,2810179280,0,0,0,0
378.5,57.68,50.15,62.98,0,52,7915,39,0,40,0.802969,59,70,0,2810179280,0,0,0,0
379.5,56.96,51.82,65.67,0,52,7900,39,0,40,0.803594,59,70,0,2810179280,0,0,0,0
380.5,54.58,2.15,63.68,0,52,7861,42,0,43,0.802656,56,70,0,2810179280,0,0,0,0
381.5,53.28,0.18,62.94,0,52,7855,42,0,43,0.8025,56,70,0,2810179280,0,0,0,0
382.5,54.18,2.06,63.48,0,52,7861,42,0,43,0.802031,56,70,0,2810179280,0,0,0,0
383.5,52.06,8.66,64.12,0,52,7861,43,0,44,0.802031,56,70,0,2810179280,0,0,0,0
384.5,52.47,2.32,62.11,0,52,7807,43,0,44,0.802813,56,70,0,2810179280,0,0,0,0
385.5,52.69,14.96,61.29,0,52,7807,39,0,44,0.802813,56,70,0,2810179280,0,0,0,0
386.5,55.57,14.38,62.07,0,52,7815,39,0,44,0.802344,56,70,0,2810179280,0,0,0,0
387.5,57.22,16.16,63.96,0,52,7811,39,0,44,0.802031,56,71,0,2810179280,0,0,0,0
388.5,56.62,26.71,63.76,0,52,7808,39,0,44,0.801563,56,70,0,2810179280,0,0,0,0
389.5,56.58,37.63,62.39,0,52,7818,39,0,44,0.801094,56,70,0,2810179280,0,0,0,0
390.5,56.65,44.7,63.89,0,52,7826,39,0,44,0.801406,56,71,0,2810179280,0,0,0,0
391.5,57.32,52.13,64.29,0,52,7810,39,0,44,0.801875,56,70,0,2810179280,0,0,0,0
392.5,55.94,51.51,64.47,0,52,7746,39,0,44,0.801563,56,70,0,2810179280,0,0,0,0
393.5,57.4,50.58,63.98,0,52,7734,39,0,44,0.80125,56,70,0,2810179280,0,0,0,0
394.5,55.75,50.95,64.41,0,52,7764,39,0,44,0.800938,56,70,0,2810179280,0,0,0,0
395.5,55.14,0.25,64.65,0,52,7749,42,0,47,0.80125,54,70,0,2810179280,0,0,0,0
396.5,52.84,0.18,62.4,0,52,7749,42,0,47,0.80125,54,70,0,2810179280,0,0,0,0
397.5,53.25,0.2,63.86,0,52,7697,43,0,48,0.800781,53,70,0,2810179280,0,0,0,0
398.5,51.54,0.37,66.11,0,52,7721,43,0,48,0.801406,53,70,0,2810179280,0,0,0,0
399.5,53.09,10.38,63.07,0,52,7721,43,0,48,0.801406,53,70,0,2810179280,0,0,0,0
400.5,52.41,15.28,63.15,0,52,7728,39,0,48,0.801875,53,70,0,2810179280,0,0,0,0
401.5,56.75,23.71,66.42,0,52,7719,39,0,48,0.802031,53,70,0,2810179280,0,0,0,0
402.5,57.02,33.78,65.22,0,52,7719,39,0,48,0.802031,53,70,0,2810179280,0,0,0,0
403.6,57.62,40.43,63.41,0,52,7724,39,0,48,0.802344,53,70,0,2810179280,0,0,0,0
404.6,56.35,43.48,61.79,0,52,7721,39,0,48,0.802344,53,70,0,2810179280,0,0,0,0
405.6,58.37,47.49,63.85,0,52,7775,39,0,48,0.8025,53,70,0,2810179280,0,0,0,0
406.6,56.49,52.21,62.77,0,52,7775,39,0,48,0.8025,53,70,0,2810179280,0,0,0,0
407.6,58.29,54.03,62.81,0,52,7733,39,0,48,0.8025,53,70,0,2810179280,0,0,0,0
408.6,56.71,51.55,63.64,0,52,7772,39,0,48,0.802188,53,70,0,2810179280,0,0,0,0
409.6,58.09,50.97,66.32,0,52,7722,39,0,48,0.802344,53,70,0,2810179280,0,0,0,0
410.6,57.4,53.81,64.51,0,52,7722,39,0,48,0.802344,53,70,0,2810179280,0,0,0,0
411.6,58.11,51.44,63.79,0,52,7638,39,0,48,0.802188,53,70,0,2810179280,0,0,0,0
412.6,57.31,52.44,65.88,0,52,7622,39,0,48,0.8025,54,70,0,2810179280,0,0,0,0
413.6,58.79,51.5,66.57,0,52,7660,39,0,48,0.802656,54,70,0,2810179280,0,0,0,0
414.6,57.51,52.15,63.06,0,52,7661,39,0,48,0.802344,54,70,0,2810179280,0,0,0,0
415.6,57.24,0,66.14,0,52,7657,40,0,49,0.802344,53,70,0,2810179280,0,0,0,0
416.6,52.63,0.2,64.42,0,52,7677,43,0,52,0.802656,51,70,0,2810179280,0,0,0,0
417.6,52.92,1.45,62.33,0,52,7691,43,0,52,0.802344,51,70,0,2810179280,0,0,0,0
418.6,52.75,1.16,62.46,0,52,7686,43,0,52,0.801719,51,70,0,2810179280,0,0,0,0
419.6,53.08,0.41,65.74,0,52,7683,43,0,52,0.801094,52,70,0,2810179280,0,0,0,0
420.6,53.1,19.56,62.03,0,52,7683,43,0,52,0.801094,52,70,0,2810179280,0,0,0,0
421.6,52.79,27.34,61,0,52,7666,43,0,52,0.800781,52,71,0,2810179280,0,0,0,0
422.6,53.91,37.25,60.13,0,52,7661,43,0,52,0.80125,52,70,0,2810179280,0,0,0,0
423.6,53.94,39.7,62.13,0,52,7660,43,0,52,0.801875,52,70,0,2810179280,0,0,0,0
424.6,54.17,45.54,61,0,52,7704,43,0,52,0.802344,52,70,0,2810179280,0,0,0,0
425.6,53.82,50.8,58.15,0,52,7733,43,0,52,0.803281,52,71,0,2810179280,0,0,0,0
426.6,53.99,48.86,57.14,0,51,7729,43,0,51,0.802813,52,71,0,2810179280,0,0,0,0
427.6,54.42,51.01,58.69,0,51,7756,43,0,51,0.8025,52,70,0,2810179280,0,0,0,0
428.6,54.3,50.44,58.01,0,51,7741,43,0,51,0.8025,52,70,0,2810179280,0,0,0,0
429.6,54.35,49.19,58.57,0,51,7764,43,0,51,0.8025,52,70,0,2810179280,0,0,0,0
430.6,54.53,51.55,60.62,0,51,7778,43,0,51,0.802344,52,70,0,2810179280,0,0,0,0
431.6,54.15,49.92,58.17,0,51,7778,43,0,51,0.802344,52,71,0,2810179280,0,0,0,0
432.6,54.32,49.86,58.9,0,51,7787,43,0,51,0.802188,52,71,0,2810179280,0,0,0,0
433.6,54.69,50.78,60.11,0,51,7817,43,0,51,0.802344,52,70,0,2810179280,0,0,0,0
434.6,54.69,51.29,59.96,0,51,7817,43,0,51,0.802344,52,71,0,2810179280,0,0,0,0
435.6,54.53,51.25,62.2,0,51,7822,43,0,51,0.792969,52,71,0,2810179280,0,0,0,0
436.6,54.77,51.19,60.43,0,51,7831,43,0,51,0.792969,52,70,0,2810179280,0,0,0,0
437.6,55.07,50.97,59.28,0,51,7822,43,0,51,0.792813,52,70,0,2810179280,0,0,0,0
438.6,54.7,50.72,59.13,0,51,7832,43,0,51,0.792813,52,70,0,2810179280,0,0,0,0
439.6,55.05,50.76,59.78,0,51,7757,43,0,51,0.792188,52,71,0,2810179280,0,0,0,0
440.6,55.11,51.18,60.85,0,51,7735,43,0,51,0.792813,53,70,0,2810179280,0,0,0,0
441.6,55.33,51.19,61.74,0,51,7740,43,0,51,0.792969,52,70,0,2810179280,0,0,0,0
442.6,55.43,51.52,61.57,0,51,7723,43,0,51,0.792813,52,70,0,2810179280,0,0,0,0
443.6,55.17,50.57,59.58,0,51,7746,43,0,51,0.792188,53,70,0,2810179280,0,0,0,0
444.6,55.12,50.45,61.76,0,51,7746,43,0,51,0.792188,53,70,0,2810179280,0,0,0,0
445.6,55.11,51,59.83,0,49,7747,43,0,50,0.792031,53,70,0,2810179280,0,0,0,0
446.6,55.68,51.78,60.53,0,47,7752,43,0,48,0.7925,53,70,0,2810179280,0,0,0,0
447.6,55.21,51.29,64.35,0,47,7747,43,0,47,0.792188,53,70,0,2810179280,0,0,0,0
448.6,55.51,51.93,61.45,0,47,7748,43,0,47,0.7925,53,70,0,2810179280,0,0,0,0
449.6,55.48,50.83,62.36,0,47,7749,43,0,47,0.7925,53,70,0,2810179280,0,0,0,0
450.6,55.71,51.27,63.66,0,47,7749,43,0,47,0.7925,53,70,0,2810179280,0,0,0,0
451.6,55.7,50.61,63.95,0,47,7764,43,0,47,0.792656,53,70,0,2810179280,0,0,0,0
452.6,55.49,49.78,62.53,0,47,7764,43,0,47,0.792656,53,70,0,2810179280,0,0,0,0
453.6,56.11,52.92,59.99,0,47,7775,43,0,47,0.792031,53,70,0,2810179280,0,0,0,0
454.6,55.89,52.62,61.36,0,47,7761,43,0,47,0.78875,53,70,0,2810179280,0,0,0,0
455.6,55.78,51.28,61.29,0,47,7761,43,0,47,0.78875,54,70,0,2810179280,0,0,0,0
456.6,55.88,51.48,60.33,0,47,7722,43,0,47,0.771719,53,70,0,2810179280,0,0,0,0
457.6,54.94,50.32,59.01,0,47,7723,43,0,47,0.762969,54,70,0,2810179280,0,0,0,0
458.6,56.29,51.49,59.94,0,47,7723,43,0,47,0.762969,54,70,0,2810179280,0,0,0,0
459.6,55.07,51.1,63.72,0,47,7652,43,0,47,0.762344,54,70,0,2810179280,0,0,0,0
460.6,56.1,51.68,61.3,0,45,7609,43,0,46,0.761719,54,71,0,2810179280,0,0,0,0
461.6,55.8,51.14,61.15,0,43,7512,43,0,44,0.76,54,71,0,2810179280,0,0,0,0
462.6,56.16,52.05,60.74,0,43,7506,43,0,43,0.760156,54,71,0,2810179280,0,0,0,0
463.6,56.17,51.72,61.22,0,43,7493,43,0,43,0.760469,54,71,0,2810179280,0,0,0,0
464.6,56.11,52.1,61.49,0,43,7493,43,0,43,0.760469,54,71,0,2810179280,0,0,0,0
465.6,56.06,51.38,60.8,0,43,7485,43,0,43,0.760313,54,71,0,2810179280,0,0,0,0
466.6,56.52,52.54,61.84,0,43,7485,43,0,43,0.760313,54,71,0,2810179280,0,0,0,0
467.6,56.28,51.57,61.12,0,43,7500,43,0,43,0.760156,54,71,0,2810179280,0,0,0,0
468.6,56.04,53.03,59.88,0,43,7511,43,0,43,0.760469,55,71,0,2810179280,0,0,0,0
469.6,56.28,51.12,61.03,0,43,7521,43,0,43,0.760781,55,71,0,2810179280,0,0,0,0
470.6,56.05,51.51,64.68,0,43,7526,43,0,43,0.741875,55,71,0,2810179280,0,0,0,0
471.6,56.27,50.67,60.52,0,43,7526,43,0,43,0.741875,55,70,0,2810179280,0,0,0,0
472.6,55.76,51.08,64.57,0,43,7525,43,0,43,0.725313,55,70,0,2810179280,0,0,0,0
473.6,56.16,51.93,60.85,0,43,7523,43,0,43,0.724844,55,70,0,2810179280,0,0,0,0
474.6,55.91,52.14,61.64,0,43,7349,43,0,43,0.724688,55,70,0,2810179280,0,0,0,0
475.6,56.28,50.94,62.52,0,43,7157,43,0,43,0.722813,55,70,0,2810179280,0,0,0,0
476.6,56.08,51.36,65,0,43,7157,43,0,43,0.722813,55,70,0,2810179280,0,0,0,0
477.6,56.19,52.01,61.81,0,43,7143,43,0,43,0.722813,55,70,0,2810179280,0,0,0,0
478.6,56.01,51.32,61.71,0,43,7146,43,0,43,0.7225,55,70,0,2810179280,0,0,0,0
479.6,55.99,50.88,61.07,0,43,7130,43,0,43,0.716406,55,71,0,2810179280,0,0,0,0
480.6,56.32,51.67,62.49,0,43,7130,43,0,43,0.716406,55,71,0,2810179280,0,0,0,0
481.6,56.09,51.61,63.81,0,43,7125,43,0,43,0.715938,55,70,0,2810179280,0,0,0,0
482.7,56.86,53.1,62.05,0,43,7112,43,0,43,0.715781,55,70,0,2810179280,0,0,0,0
483.7,55.61,49.95,60.4,0,43,7117,43,0,43,0.715625,55,70,0,2810179280,0,0,0,0
484.7,57.02,52.91,62.99,0,43,7121,43,0,43,0.715625,55,70,0,2810179280,0,0,0,0
485.7,56.17,50.77,61.09,0,43,7121,43,0,43,0.715625,55,70,0,2810179280,0,0,0,0
486.7,56.62,51.7,61.61,0,43,7117,43,0,43,0.715781,55,70,0,2810179280,0,0,0,0
487.7,56.02,51.61,62.65,0,43,7117,43,0,43,0.715781,55,70,0,2810179280,0,0,0,0
488.7,56.26,51.01,61.86,0,43,7116,43,0,43,0.715625,55,70,0,2810179280,0,0,0,0
489.7,57.16,52.37,61.48,0,43,7132,43,0,43,0.716094,56,70,0,2810179280,0,0,0,0
490.7,55.86,50.66,62.81,0,43,7136,43,0,43,0.715938,56,70,0,2810179280,0,0,0,0
491.7,57.69,52.23,64.65,0,43,7130,43,0,43,0.715938,56,70,0,2810179280,0,0,0,0
492.7,55.9,52.86,61.39,0,43,7130,43,0,43,0.715938,56,70,0,2810179280,0,0,0,0
493.7,56.38,52.74,62.92,0,43,7137,43,0,43,0.71625,56,70,0,2810179280,0,0,0,0
494.7,56.64,52.65,62.64,0,43,7119,43,0,43,0.717188,56,70,0,2810179280,0,0,0,0
495.7,56.25,51.33,61.58,0,43,7124,43,0,43,0.717031,56,70,0,2810179280,0,0,0,0
496.7,56.66,51.52,61.65,0,43,7125,43,0,43,0.722031,56,70,0,2810179280,0,0,0,0
497.7,56.56,52.26,63.69,0,43,7129,43,0,43,0.721719,56,70,0,2810179280,0,0,0,0
498.7,56.68,52.72,61.69,0,43,7144,43,0,43,0.722188,56,70,0,2810179280,0,0,0,0
499.7,56.37,51.91,62.52,0,43,7140,43,0,43,0.721875,56,70,0,2810179280,0,0,0,0
500.7,56.73,51.07,62.81,0,43,7135,43,0,43,0.716406,56,70,0,2810179280,0,0,0,0
501.7,56.56,51.82,61.21,0,43,7135,43,0,43,0.716406,56,70,0,2810179280,0,0,0,0
502.7,56.86,52.31,61.63,0,43,7129,43,0,43,0.716875,56,70,0,2810179280,0,0,0,0
503.7,56.82,51.65,63.8,0,43,7149,43,0,43,0.722656,56,71,0,2810179280,0,0,0,0
504.7,56.71,51.64,61.57,0,43,7149,43,0,43,0.722656,56,71,0,2810179280,0,0,0,0
505.7,57.19,51.66,63.28,0,43,7154,43,0,43,0.7225,56,71,0,2810179280,0,0,0,0
506.7,56.45,51.63,62.83,0,43,7163,43,0,43,0.722344,56,70,0,2810179280,0,0,0,0
507.7,57.14,52.22,62.84,0,43,7156,43,0,43,0.716719,56,70,0,2810179280,0,0,0,0
508.7,56.49,51.82,61.53,0,43,7155,43,0,43,0.716406,56,70,0,2810179280,0,0,0,0
509.7,57.27,52.26,63.17,0,43,7153,43,0,43,0.715625,56,70,0,2810179280,0,0,0,0
510.7,56.31,50.79,64.72,0,43,7156,43,0,43,0.71625,56,70,0,2810179280,0,0,0,0
511.7,57.16,51.8,60.86,0,43,7156,43,0,43,0.71625,56,71,0,2810179280,0,0,0,0
512.7,56.43,51.39,62.79,0,43,7167,43,0,43,0.716094,56,71,0,2810179280,0,0,0,0
513.7,56.89,52,61.44,0,43,7165,43,0,43,0.716563,56,71,0,2810179280,0,0,0,0
514.7,56.45,52.15,61.59,0,43,7167,43,0,43,0.721719,56,71,0,2810179280,0,0,0,0
515.7,56.29,49.8,61.61,0,43,7167,43,0,43,0.721719,56,70,0,2810179280,0,0,0,0
516.7,56.65,50.17,61.5,0,43,7156,43,0,43,0.721875,56,70,0,2810179280,0,0,0,0
517.7,55.75,50.75,61.6,0,43,7160,43,0,43,0.716406,56,70,0,2810179280,0,0,0,0
518.7,56.47,50.16,62.47,0,43,7158,43,0,43,0.716406,56,71,0,2810179280,0,0,0,0
519.7,55.7,52.49,63.32,0,43,7158,43,0,43,0.716719,57,71,0,2810179280,0,0,0,0
520.7,56.13,51.89,60.55,0,43,7158,43,0,43,0.716719,57,71,0,2810179280,0,0,0,0
521.7,55.47,51.51,61.8,0,43,7147,43,0,43,0.722969,57,70,0,2810179280,0,0,0,0
